成交日期,证券代码,证券名称,操作,成交价格,成交数量,成交金额,佣金,印花税,过户费,发生金额
2025-07-18 12:42:00,300486,隆基绿能,卖出,28.9,300,8670.0,5,4.33,0.17,8660.5
2025-07-04 10:06:00,300117,京东方A,买入,32.65,200,6530.0,5,0,0.13,-6535.13
2025-07-18 11:08:00,300117,京东方A,卖出,31.63,200,6326.0,5,3.16,0.13,6317.71
2025-07-08 10:33:00,300648,比亚迪,买入,38.38,500,19190.0,5,0,0.38,-19195.38
2025-07-10 12:08:00,300648,比亚迪,卖出,40.34,500,20170.0,5,10.09,0.4,20154.51
2025-07-08 10:21:00,300052,东方财富,买入,34.87,500,17435.0,5,0,0.35,-17440.35
2025-07-10 14:42:00,300052,东方财富,卖出,36.57,500,18285.0,5,9.14,0.37,18270.49
2025-07-10 10:21:00,300500,北方华创,买入,32.76,300,9828.0,5,0,0.2,-9833.2
2025-07-30 11:19:00,300500,北方华创,卖出,31.93,300,9579.0,5,4.79,0.19,9569.02
2025-07-10 13:48:00,300744,迈瑞医疗,买入,16.28,500,8140.0,5,0,0.16,-8145.16
2025-07-25 11:55:00,300744,迈瑞医疗,卖出,15.73,500,7865.0,5,3.93,0.16,7855.91
2025-07-10 09:33:00,300219,宁德时代,买入,43.16,600,25896.0,5,0,0.52,-25901.52
2025-07-25 12:42:00,300219,宁德时代,卖出,42.01,600,25206.0,5,12.6,0.5,25187.9
2025-07-14 10:06:00,300628,万丰奥威,买入,22.13,800,17704.0,5,0,0.35,-17709.35
2025-08-01 11:19:00,300628,万丰奥威,卖出,21.52,800,17216.0,5,8.61,0.34,17202.05
2025-07-15 10:33:00,300773,立讯精密,买入,35.26,800,28208.0,5,0,0.56,-28213.56
2025-07-29 11:19:00,300773,立讯精密,卖出,34.12,800,27296.0,5,13.65,0.55,27276.8
2025-07-15 11:06:00,300375,天孚通信,买入,18.78,300,5634.0,5,0,0.11,-5639.11
2025-08-04 13:31:00,300375,天孚通信,卖出,18.22,300,5466.0,5,2.73,0.11,5458.16
2025-07-16 10:06:00,300661,工业富联,买入,48.54,800,38832.0,5,0,0.78,-38837.78
2025-07-29 12:19:00,300661,工业富联,卖出,46.86,800,37488.0,5,18.74,0.75,37463.51
2025-07-17 13:48:00,300753,工业富联,买入,11.39,400,4556.0,5,0,0.09,-4561.09
2025-08-05 10:19:00,300753,工业富联,卖出,11.04,400,4416.0,5,2.21,0.09,4408.7
2025-07-18 12:06:00,300084,立讯精密,买入,12.56,300,3768.0,5,0,0.08,-3773.08
2025-07-31 10:55:00,300084,立讯精密,卖出,12.19,300,3657.0,5,1.83,0.07,3650.1
2025-07-22 14:06:00,300321,天孚通信,买入,41.99,800,33592.0,5,0,0.67,-33597.67
2025-08-05 13:08:00,300321,天孚通信,卖出,40.59,800,32472.0,5,16.24,0.65,32450.11
2025-07-23 12:06:00,300039,海康威视,买入,36.88,400,14752.0,5,0,0.3,-14757.3
2025-08-07 13:55:00,300039,海康威视,卖出,35.77,400,14308.0,5,7.15,0.29,14295.56
2025-07-23 13:48:00,300281,科大讯飞,买入,19.64,400,7856.0,5,0,0.16,-7861.16
2025-07-24 13:42:00,300281,科大讯飞,卖出,20.62,400,8248.0,5,4.12,0.16,8238.72
2025-07-24 14:06:00,300689,中国平安,买入,45.38,200,9076.0,5,0,0.18,-9081.18
2025-07-25 14:19:00,300689,中国平安,卖出,47.79,200,9558.0,5,4.78,0.19,9548.03
2025-07-28 14:06:00,300405,科大讯飞,买入,44.18,600,26508.0,5,0,0.53,-26513.53
2025-08-11 12:42:00,300405,科大讯飞,卖出,43.0,600,25800.0,5,12.9,0.52,25781.58
2025-07-28 10:48:00,300717,平安银行,买入,29.22,800,23376.0,5,0,0.47,-23381.47
2025-08-11 10:55:00,300717,平安银行,卖出,28.27,800,22616.0,5,11.31,0.45,22599.24
2025-07-30 11:48:00,300842,隆基绿能,买入,26.13,800,20904.0,5,0,0.42,-20909.42
2025-08-18 14:31:00,300842,隆基绿能,卖出,25.43,800,20344.0,5,10.17,0.41,20328.42
2025-07-31 13:21:00,300858,天孚通信,买入,24.34,600,14604.0,5,0,0.29,-14609.29
2025-08-14 14:08:00,300858,天孚通信,卖出,23.67,600,14202.0,5,7.1,0.28,14189.62
2025-07-31 10:33:00,300272,中国平安,买入,28.53,400,11412.0,5,0,0.23,-11417.23
2025-08-18 14:42:00,300272,中国平安,卖出,27.7,400,11080.0,5,5.54,0.22,11069.24
2025-08-01 10:48:00,300357,京东方A,买入,46.88,200,9376.0,5,0,0.19,-9381.19
2025-08-19 12:08:00,300357,京东方A,卖出,45.49,200,9098.0,5,4.55,0.18,9088.27
2025-08-04 12:06:00,300269,隆基绿能,买入,34.13,500,17065.0,5,0,0.34,-17070.34
2025-08-20 14:31:00,300269,隆基绿能,卖出,33.21,500,16605.0,5,8.3,0.33,16591.37
2025-08-06 11:48:00,300782,比亚迪,买入,23.25,1000,23250.0,5,0,0.47,-23255.47
2025-08-21 14:31:00,300782,比亚迪,卖出,22.44,1000,22440.0,5,11.22,0.45,22423.33
2025-08-06 10:06:00,300175,天孚通信,买入,19.74,800,15792.0,5,0,0.32,-15797.32
2025-08-26 12:19:00,300175,天孚通信,卖出,19.17,800,15336.0,5,7.67,0.31,15323.02
2025-08-06 09:06:00,300748,京东方A,买入,23.46,800,18768.0,5,0,0.38,-18773.38
2025-08-07 13:42:00,300748,京东方A,卖出,24.69,800,19752.0,5,9.88,0.4,19736.72
2025-08-08 11:33:00,300475,工业富联,买入,22.6,300,6780.0,5,0,0.14,-6785.14
2025-08-28 11:08:00,300475,工业富联,卖出,21.86,300,6558.0,5,3.28,0.13,6549.59
2025-08-11 10:48:00,300641,立讯精密,买入,40.77,400,16308.0,5,0,0.33,-16313.33
2025-08-26 10:08:00,300641,立讯精密,卖出,39.71,400,15884.0,5,7.94,0.32,15870.74
2025-08-11 12:33:00,300643,立讯精密,买入,40.08,600,24048.0,5,0,0.48,-24053.48
2025-08-29 13:19:00,300643,立讯精密,卖出,38.92,600,23352.0,5,11.68,0.47,23334.85
2025-08-13 12:33:00,300079,恒瑞医药,买入,48.45,500,24225.0,5,0,0.48,-24230.48
2025-08-14 10:31:00,300079,恒瑞医药,卖出,50.89,500,25445.0,5,12.72,0.51,25426.77
2025-08-13 14:48:00,300116,万丰奥威,买入,29.79,300,8937.0,5,0,0.18,-8942.18
2025-08-15 10:55:00,300116,万丰奥威,卖出,31.25,300,9375.0,5,4.69,0.19,9365.12
2025-08-15 13:48:00,300044,宁德时代,买入,47.68,300,14304.0,5,0,0.29,-14309.29
2025-08-18 11:42:00,300044,宁德时代,卖出,49.87,300,14961.0,5,7.48,0.3,14948.22
2025-08-18 14:21:00,300159,立讯精密,买入,11.99,800,9592.0,5,0,0.19,-9597.19
2025-09-03 13:31:00,300159,立讯精密,卖出,11.62,800,9296.0,5,4.65,0.19,9286.16
2025-08-18 10:48:00,300068,中信证券,买入,43.64,800,34912.0,5,0,0.7,-34917.7
2025-08-19 13:55:00,300068,中信证券,卖出,45.85,800,36680.0,5,18.34,0.73,36655.93
2025-08-20 12:33:00,300066,迈瑞医疗,买入,33.16,1000,33160.0,5,0,0.66,-33165.66
2025-09-03 12:19:00,300066,迈瑞医疗,卖出,32.2,1000,32200.0,5,16.1,0.64,32178.26
2025-08-21 12:33:00,300101,迈瑞医疗,买入,18.24,1000,18240.0,5,0,0.36,-18245.36
2025-08-22 10:31:00,300101,迈瑞医疗,卖出,19.14,1000,19140.0,5,9.57,0.38,19125.05
2025-08-21 14:21:00,300794,比亚迪,买入,44.29,300,13287.0,5,0,0.27,-13292.27
2025-09-09 11:42:00,300794,比亚迪,卖出,42.97,300,12891.0,5,6.45,0.26,12879.29
2025-08-22 13:21:00,300039,招商银行,买入,17.51,400,7004.0,5,0,0.14,-7009.14
2025-09-11 10:19:00,300039,招商银行,卖出,17.07,400,6828.0,5,3.41,0.14,6819.45
2025-08-25 11:21:00,300419,东方财富,买入,45.51,500,22755.0,5,0,0.46,-22760.46
2025-09-11 14:55:00,300419,东方财富,卖出,43.95,500,21975.0,5,10.99,0.44,21958.57
2025-08-26 10:06:00,300406,中国平安,买入,23.52,600,14112.0,5,0,0.28,-14117.28
2025-09-08 10:31:00,300406,中国平安,卖出,22.72,600,13632.0,5,6.82,0.27,13619.91
2025-08-27 11:33:00,300682,恒瑞医药,买入,22.22,200,4444.0,5,0,0.09,-4449.09
2025-09-09 14:19:00,300682,恒瑞医药,卖出,21.64,200,4328.0,5,2.16,0.09,4320.75
2025-08-29 13:21:00,300065,中信证券,买入,12.06,800,9648.0,5,0,0.19,-9653.19
2025-09-18 12:19:00,300065,中信证券,卖出,11.66,800,9328.0,5,4.66,0.19,9318.15
2025-08-29 12:06:00,300478,中芯国际,买入,44.47,500,22235.0,5,0,0.44,-22240.44
2025-09-01 11:42:00,300478,中芯国际,卖出,46.58,500,23290.0,5,11.64,0.47,23272.89
2025-09-01 14:48:00,300118,东方财富,买入,31.05,600,18630.0,5,0,0.37,-18635.37
2025-09-17 12:55:00,300118,东方财富,卖出,30.07,600,18042.0,5,9.02,0.36,18027.62
2025-09-03 10:33:00,300866,万丰奥威,买入,27.17,400,10868.0,5,0,0.22,-10873.22
2025-09-18 14:31:00,300866,万丰奥威,卖出,26.44,400,10576.0,5,5.29,0.21,10565.5
2025-09-03 11:33:00,300417,北方华创,买入,38.57,500,19285.0,5,0,0.39,-19290.39
2025-09-23 14:42:00,300417,北方华创,卖出,37.41,500,18705.0,5,9.35,0.37,18690.28
2025-09-03 11:06:00,300799,比亚迪,买入,13.97,600,8382.0,5,0,0.17,-8387.17
2025-09-04 14:42:00,300799,比亚迪,卖出,14.73,600,8838.0,5,4.42,0.18,8828.4
2025-09-04 09:21:00,300118,天孚通信,买入,42.04,800,33632.0,5,0,0.67,-33637.67
2025-09-05 13:42:00,300118,天孚通信,卖出,44.08,800,35264.0,5,17.63,0.71,35240.66
2025-09-05 11:33:00,300443,平安银行,买入,44.04,1000,44040.0,5,0,0.88,-44045.88
2025-09-23 13:55:00,300443,平安银行,卖出,42.54,1000,42540.0,5,21.27,0.85,42512.88
2025-09-09 13:21:00,300082,中际旭创,买入,50.27,800,40216.0,5,0,0.8,-40221.8
2025-09-24 13:19:00,300082,中际旭创,卖出,48.52,800,38816.0,5,19.41,0.78,38790.81
2025-09-10 09:33:00,300896,平安银行,买入,40.11,1000,40110.0,5,0,0.8,-40115.8
2025-09-11 12:42:00,300896,平安银行,卖出,41.96,1000,41960.0,5,20.98,0.84,41933.18
2025-09-11 10:21:00,300295,立讯精密,买入,48.54,300,14562.0,5,0,0.29,-14567.29
2025-10-01 10:19:00,300295,立讯精密,卖出,47.2,300,14160.0,5,7.08,0.28,14147.64
2025-09-12 14:33:00,300681,东方财富,买入,26.4,300,7920.0,5,0,0.16,-7925.16
2025-09-30 12:42:00,300681,东方财富,卖出,25.56,300,7668.0,5,3.83,0.15,7659.02
2025-09-15 11:33:00,300471,寒武纪,买入,28.42,400,11368.0,5,0,0.23,-11373.23
2025-09-26 11:55:00,300471,寒武纪,卖出,27.5,400,11000.0,5,5.5,0.22,10989.28
2025-09-15 12:06:00,300539,紫光国微,买入,30.33,800,24264.0,5,0,0.49,-24269.49
2025-10-03 14:08:00,300539,紫光国微,卖出,29.3,800,23440.0,5,11.72,0.47,23422.81
2025-09-17 10:48:00,300650,宁德时代,买入,17.38,300,5214.0,5,0,0.1,-5219.1
2025-10-03 12:31:00,300650,宁德时代,卖出,16.93,300,5079.0,5,2.54,0.1,5071.36
2025-09-17 09:33:00,300446,工业富联,买入,11.7,500,5850.0,5,0,0.12,-5855.12
2025-09-18 14:55:00,300446,工业富联,卖出,12.33,500,6165.0,5,3.08,0.12,6156.8
2025-09-19 12:21:00,300647,中国平安,买入,23.81,300,7143.0,5,0,0.14,-7148.14
2025-10-03 12:08:00,300647,中国平安,卖出,23.02,300,6906.0,5,3.45,0.14,6897.41
2025-09-19 09:06:00,300078,招商银行,买入,35.12,600,21072.0,5,0,0.42,-21077.42
2025-10-08 13:19:00,300078,招商银行,卖出,34.14,600,20484.0,5,10.24,0.41,20468.35
2025-09-22 11:21:00,300772,恒瑞医药,买入,31.85,500,15925.0,5,0,0.32,-15930.32
2025-10-07 14:55:00,300772,恒瑞医药,卖出,30.79,500,15395.0,5,7.7,0.31,15381.99
2025-09-23 10:21:00,300339,剑桥科技,买入,27.5,1000,27500.0,5,0,0.55,-27505.55
2025-10-13 10:42:00,300339,剑桥科技,卖出,26.8,1000,26800.0,5,13.4,0.54,26781.06
2025-09-25 14:48:00,300111,招商银行,买入,33.48,1000,33480.0,5,0,0.67,-33485.67
2025-10-10 13:55:00,300111,招商银行,卖出,32.49,1000,32490.0,5,16.25,0.65,32468.1
2025-09-25 09:21:00,300569,新易盛,买入,30.88,500,15440.0,5,0,0.31,-15445.31
2025-10-10 13:19:00,300569,新易盛,卖出,30.08,500,15040.0,5,7.52,0.3,15027.18
2025-09-26 10:06:00,300374,海康威视,买入,38.07,1000,38070.0,5,0,0.76,-38075.76
2025-10-14 10:19:00,300374,海康威视,卖出,37.1,1000,37100.0,5,18.55,0.74,37075.71
