成交日期,证券代码,证券名称,操作,成交价格,成交数量,成交金额,佣金,印花税,过户费,发生金额
2029-03-10 01:26:00,300132,招商银行,买入,40.75,400,16300.0,5.0,0,0.33,-16305.33
2029-03-11 05:26:00,300132,招商银行,卖出,44.01,400,17604.0,5.0,8.8,0.35,17589.85
2029-03-12 08:14:00,300133,中信证券,买入,13.71,400,5484.0,5.0,0,0.11,-5489.11
2029-04-01 10:14:00,300133,中信证券,卖出,13.02,400,5208.0,5.0,2.6,0.1,5200.3
2029-04-02 14:45:00,300134,海康威视,买入,46.83,400,18732.0,5.0,0,0.37,-18737.37
2029-04-03 16:45:00,300134,海康威视,卖出,50.58,400,20232.0,5.0,10.12,0.4,20216.48
2029-04-04 19:49:00,300135,科大讯飞,买入,40.74,400,16296.0,5.0,0,0.33,-16301.33
2029-04-05 22:49:00,300135,科大讯飞,卖出,44.0,400,17600.0,5.0,8.8,0.35,17585.85
2029-04-06 01:10:00,300136,紫光国微,买入,16.05,400,6420.0,5.0,0,0.13,-6425.13
2029-04-26 04:10:00,300136,紫光国微,卖出,15.25,400,6100.0,5.0,3.05,0.12,6091.83
2029-04-26 05:19:00,300137,北方华创,买入,28.88,400,11552.0,5.0,0,0.23,-11557.23
2029-05-16 07:19:00,300137,北方华创,卖出,27.44,400,10976.0,5.0,5.49,0.22,10965.29
2029-05-17 12:28:00,300138,中际旭创,买入,28.59,400,11436.0,5.0,0,0.23,-11441.23
2029-06-06 14:28:00,300138,中际旭创,卖出,27.16,400,10864.0,5.0,5.43,0.22,10853.35
2029-06-06 17:54:00,300139,万丰奥威,买入,21.66,400,8664.0,5.0,0,0.17,-8669.17
2029-06-26 20:54:00,300139,万丰奥威,卖出,20.58,400,8232.0,5.0,4.12,0.16,8222.72
2029-06-27 23:57:00,300140,工业富联,买入,14.67,400,5868.0,5.0,0,0.12,-5873.12
2029-07-18 01:57:00,300140,工业富联,卖出,13.94,400,5576.0,5.0,2.79,0.11,5568.1
2029-07-19 05:46:00,300141,新易盛,买入,27.22,400,10888.0,5.0,0,0.22,-10893.22
2029-08-08 06:46:00,300141,新易盛,卖出,25.86,400,10344.0,5.0,5.17,0.21,10333.62
2029-08-09 09:46:00,300142,天孚通信,买入,44.66,400,17864.0,5.0,0,0.36,-17869.36
2029-08-29 12:46:00,300142,天孚通信,卖出,42.43,400,16972.0,5.0,8.49,0.34,16958.17
2029-08-30 16:12:00,300143,剑桥科技,买入,32.85,400,13140.0,5.0,0,0.26,-13145.26
2029-08-31 18:12:00,300143,剑桥科技,卖出,35.48,400,14192.0,5.0,7.1,0.28,14179.62
2029-09-01 19:29:00,300144,寒武纪,买入,31.19,400,12476.0,5.0,0,0.25,-12481.25
2029-09-21 23:29:00,300144,寒武纪,卖出,29.63,400,11852.0,5.0,5.93,0.24,11840.83
2029-09-22 23:53:00,300145,东方财富,买入,35.38,400,14152.0,5.0,0,0.28,-14157.28
2029-10-13 02:53:00,300145,东方财富,卖出,33.61,400,13444.0,5.0,6.72,0.27,13432.01
2029-10-14 08:03:00,300146,中芯国际,买入,35.47,400,14188.0,5.0,0,0.28,-14193.28
2029-10-15 12:03:00,300146,中芯国际,卖出,38.31,400,15324.0,5.0,7.66,0.31,15311.03
2029-10-15 16:37:00,300147,比亚迪,买入,35.67,400,14268.0,5.0,0,0.29,-14273.29
2029-11-04 17:37:00,300147,比亚迪,卖出,33.89,400,13556.0,5.0,6.78,0.27,13543.95
2029-11-05 22:13:00,300148,恒瑞医药,买入,36.92,400,14768.0,5.0,0,0.3,-14773.3
2029-11-25 23:13:00,300148,恒瑞医药,卖出,35.07,400,14028.0,5.0,7.01,0.28,14015.71
2029-11-26 04:40:00,300149,中国平安,买入,12.09,400,4836.0,5.0,0,0.1,-4841.1
2029-12-16 06:40:00,300149,中国平安,卖出,11.49,400,4596.0,5.0,2.3,0.09,4588.61
2029-12-17 07:43:00,300150,京东方A,买入,41.66,400,16664.0,5.0,0,0.33,-16669.33
2029-12-18 10:43:00,300150,京东方A,卖出,44.99,400,17996.0,5.0,9.0,0.36,17981.64
2029-12-19 12:56:00,300151,宁德时代,买入,42.45,400,16980.0,5.0,0,0.34,-16985.34
2030-01-08 16:56:00,300151,宁德时代,卖出,40.33,400,16132.0,5.0,8.07,0.32,16118.61
2030-01-09 19:44:00,300152,迈瑞医疗,买入,25.92,400,10368.0,5.0,0,0.21,-10373.21
2030-01-29 23:44:00,300152,迈瑞医疗,卖出,24.62,400,9848.0,5.0,4.92,0.2,9837.88
2030-01-31 03:00:00,300153,隆基绿能,买入,33.34,400,13336.0,5.0,0,0.27,-13341.27
2030-02-01 04:00:00,300153,隆基绿能,卖出,36.01,400,14404.0,5.0,7.2,0.29,14391.51
2030-02-02 04:47:00,300154,平安银行,买入,33.67,400,13468.0,5.0,0,0.27,-13473.27
2030-02-03 05:47:00,300154,平安银行,卖出,36.36,400,14544.0,5.0,7.27,0.29,14531.44
2030-02-04 07:28:00,300155,立讯精密,买入,33.09,400,13236.0,5.0,0,0.26,-13241.26
2030-02-24 08:28:00,300155,立讯精密,卖出,31.44,400,12576.0,5.0,6.29,0.25,12564.46
2030-02-24 08:43:00,300156,招商银行,买入,40.83,400,16332.0,5.0,0,0.33,-16337.33
2030-02-25 10:43:00,300156,招商银行,卖出,44.1,400,17640.0,5.0,8.82,0.35,17625.83
2030-02-25 14:52:00,300157,中信证券,买入,47.48,400,18992.0,5.0,0,0.38,-18997.38
2030-03-17 16:52:00,300157,中信证券,卖出,45.11,400,18044.0,5.0,9.02,0.36,18029.62
2030-03-17 20:34:00,300158,海康威视,买入,25.98,400,10392.0,5.0,0,0.21,-10397.21
2030-03-18 21:34:00,300158,海康威视,卖出,28.06,400,11224.0,5.0,5.61,0.22,11213.17
2030-03-19 01:18:00,300159,科大讯飞,买入,47.63,400,19052.0,5.0,0,0.38,-19057.38
2030-04-08 04:18:00,300159,科大讯飞,卖出,45.25,400,18100.0,5.0,9.05,0.36,18085.59
2030-04-09 05:56:00,300160,紫光国微,买入,19.14,400,7656.0,5.0,0,0.15,-7661.15
2030-04-10 06:56:00,300160,紫光国微,卖出,20.67,400,8268.0,5.0,4.13,0.17,8258.7
2030-04-10 09:02:00,300161,北方华创,买入,23.41,400,9364.0,5.0,0,0.19,-9369.19
2030-04-30 10:02:00,300161,北方华创,卖出,22.24,400,8896.0,5.0,4.45,0.18,8886.37
2030-05-01 14:45:00,300162,中际旭创,买入,29.99,400,11996.0,5.0,0,0.24,-12001.24
2030-05-02 18:45:00,300162,中际旭创,卖出,32.39,400,12956.0,5.0,6.48,0.26,12944.26
2030-05-03 23:57:00,300163,万丰奥威,买入,32.38,400,12952.0,5.0,0,0.26,-12957.26
2030-05-05 00:57:00,300163,万丰奥威,卖出,34.97,400,13988.0,5.0,6.99,0.28,13975.73
2030-05-05 01:41:00,300164,工业富联,买入,23.11,400,9244.0,5.0,0,0.18,-9249.18
2030-05-25 04:41:00,300164,工业富联,卖出,21.95,400,8780.0,5.0,4.39,0.18,8770.43
2030-05-25 09:31:00,300165,新易盛,买入,31.11,400,12444.0,5.0,0,0.25,-12449.25
2030-05-26 10:31:00,300165,新易盛,卖出,33.6,400,13440.0,5.0,6.72,0.27,13428.01
2030-05-27 14:58:00,300166,天孚通信,买入,28.47,400,11388.0,5.0,0,0.23,-11393.23
2030-05-28 17:58:00,300166,天孚通信,卖出,30.75,400,12300.0,5.0,6.15,0.25,12288.6
2030-05-28 22:39:00,300167,剑桥科技,买入,20.88,400,8352.0,5.0,0,0.17,-8357.17
2030-06-18 01:39:00,300167,剑桥科技,卖出,19.84,400,7936.0,5.0,3.97,0.16,7926.87
2030-06-18 05:10:00,300168,寒武纪,买入,34.32,400,13728.0,5.0,0,0.27,-13733.27
2030-07-08 06:10:00,300168,寒武纪,卖出,32.6,400,13040.0,5.0,6.52,0.26,13028.22
2030-07-09 08:50:00,300169,东方财富,买入,21.78,400,8712.0,5.0,0,0.17,-8717.17
2030-07-29 12:50:00,300169,东方财富,卖出,20.69,400,8276.0,5.0,4.14,0.17,8266.69
2030-07-29 16:01:00,300170,中芯国际,买入,23.12,400,9248.0,5.0,0,0.18,-9253.18
2030-08-18 19:01:00,300170,中芯国际,卖出,21.96,400,8784.0,5.0,4.39,0.18,8774.43
2030-08-19 22:28:00,300171,比亚迪,买入,19.56,400,7824.0,5.0,0,0.16,-7829.16
2030-09-09 01:28:00,300171,比亚迪,卖出,18.58,400,7432.0,5.0,3.72,0.15,7423.13
2030-09-10 02:33:00,300172,恒瑞医药,买入,43.51,400,17404.0,5.0,0,0.35,-17409.35
2030-09-30 05:33:00,300172,恒瑞医药,卖出,41.33,400,16532.0,5.0,8.27,0.33,16518.4
2030-10-01 07:21:00,300173,中国平安,买入,32.87,400,13148.0,5.0,0,0.26,-13153.26
2030-10-21 11:21:00,300173,中国平安,卖出,31.23,400,12492.0,5.0,6.25,0.25,12480.5
2030-10-22 13:22:00,300174,京东方A,买入,34.4,400,13760.0,5.0,0,0.28,-13765.28
2030-11-11 17:22:00,300174,京东方A,卖出,32.68,400,13072.0,5.0,6.54,0.26,13060.2
2030-11-12 18:53:00,300175,宁德时代,买入,15.52,400,6208.0,5.0,0,0.12,-6213.12
2030-11-13 20:53:00,300175,宁德时代,卖出,16.76,400,6704.0,5.0,3.35,0.13,6695.52
2030-11-14 23:14:00,300176,迈瑞医疗,买入,23.31,400,9324.0,5.0,0,0.19,-9329.19
2030-11-16 02:14:00,300176,迈瑞医疗,卖出,25.17,400,10068.0,5.0,5.03,0.2,10057.77
2030-11-17 06:14:00,300177,隆基绿能,买入,35.54,400,14216.0,5.0,0,0.28,-14221.28
2030-12-07 08:14:00,300177,隆基绿能,卖出,33.76,400,13504.0,5.0,6.75,0.27,13491.98
2030-12-07 10:00:00,300178,平安银行,买入,41.88,400,16752.0,5.0,0,0.34,-16757.34
2030-12-08 14:00:00,300178,平安银行,卖出,45.23,400,18092.0,5.0,9.05,0.36,18077.59
2030-12-09 18:48:00,300179,立讯精密,买入,21.63,400,8652.0,5.0,0,0.17,-8657.17
2030-12-29 20:48:00,300179,立讯精密,卖出,20.55,400,8220.0,5.0,4.11,0.16,8210.73
2030-12-31 02:33:00,300180,招商银行,买入,14.06,400,5624.0,5.0,0,0.11,-5629.11
2031-01-20 06:33:00,300180,招商银行,卖出,13.36,400,5344.0,5.0,2.67,0.11,5336.22
2031-01-21 06:38:00,300181,中信证券,买入,13.91,400,5564.0,5.0,0,0.11,-5569.11
2031-01-22 09:38:00,300181,中信证券,卖出,15.02,400,6008.0,5.0,3.0,0.12,5999.88
2031-01-22 13:22:00,300182,海康威视,买入,34.66,400,13864.0,5.0,0,0.28,-13869.28
2031-01-23 15:22:00,300182,海康威视,卖出,37.43,400,14972.0,5.0,7.49,0.3,14959.21
2031-01-24 20:59:00,300183,科大讯飞,买入,18.16,400,7264.0,5.0,0,0.15,-7269.15
2031-01-25 23:59:00,300183,科大讯飞,卖出,19.61,400,7844.0,5.0,3.92,0.16,7834.92
2031-01-27 04:32:00,300184,紫光国微,买入,26.55,400,10620.0,5.0,0,0.21,-10625.21
2031-02-16 07:32:00,300184,紫光国微,卖出,25.22,400,10088.0,5.0,5.04,0.2,10077.76
2031-02-17 13:07:00,300185,北方华创,买入,45.75,400,18300.0,5.0,0,0.37,-18305.37
2031-03-09 16:07:00,300185,北方华创,卖出,43.46,400,17384.0,5.0,8.69,0.35,17369.96
2031-03-10 21:36:00,300186,中际旭创,买入,47.53,400,19012.0,5.0,0,0.38,-19017.38
2031-03-12 00:36:00,300186,中际旭创,卖出,51.33,400,20532.0,5.0,10.27,0.41,20516.32
2031-03-13 02:50:00,300187,万丰奥威,买入,32.39,400,12956.0,5.0,0,0.26,-12961.26
2031-03-14 03:50:00,300187,万丰奥威,卖出,34.98,400,13992.0,5.0,7.0,0.28,13979.72
2031-03-14 05:57:00,300188,工业富联,买入,13.65,400,5460.0,5.0,0,0.11,-5465.11
2031-03-15 07:57:00,300188,工业富联,卖出,14.74,400,5896.0,5.0,2.95,0.12,5887.93
2031-03-15 09:44:00,300189,新易盛,买入,43.86,400,17544.0,5.0,0,0.35,-17549.35
2031-04-04 13:44:00,300189,新易盛,卖出,41.67,400,16668.0,5.0,8.33,0.33,16654.34
2031-04-05 19:21:00,300190,天孚通信,买入,41.85,400,16740.0,5.0,0,0.33,-16745.33
2031-04-06 22:21:00,300190,天孚通信,卖出,45.2,400,18080.0,5.0,9.04,0.36,18065.6
2031-04-06 23:39:00,300191,剑桥科技,买入,30.34,400,12136.0,5.0,0,0.24,-12141.24
2031-04-27 01:39:00,300191,剑桥科技,卖出,28.82,400,11528.0,5.0,5.76,0.23,11517.01
2031-04-28 02:58:00,300192,寒武纪,买入,41.29,400,16516.0,5.0,0,0.33,-16521.33
2031-05-18 03:58:00,300192,寒武纪,卖出,39.23,400,15692.0,5.0,7.85,0.31,15678.84
2031-05-18 06:00:00,300193,东方财富,买入,14.73,400,5892.0,5.0,0,0.12,-5897.12
2031-05-19 07:00:00,300193,东方财富,卖出,15.91,400,6364.0,5.0,3.18,0.13,6355.69
2031-05-20 12:08:00,300194,中芯国际,买入,13.7,400,5480.0,5.0,0,0.11,-5485.11
2031-06-09 16:08:00,300194,中芯国际,卖出,13.01,400,5204.0,5.0,2.6,0.1,5196.3
2031-06-09 16:44:00,300195,比亚迪,买入,45.93,400,18372.0,5.0,0,0.37,-18377.37
2031-06-10 19:44:00,300195,比亚迪,卖出,49.6,400,19840.0,5.0,9.92,0.4,19824.68
2031-06-11 23:12:00,300196,恒瑞医药,买入,30.91,400,12364.0,5.0,0,0.25,-12369.25
2031-06-13 02:12:00,300196,恒瑞医药,卖出,33.38,400,13352.0,5.0,6.68,0.27,13340.05
2031-06-13 02:28:00,300197,中国平安,买入,16.87,400,6748.0,5.0,0,0.13,-6753.13
2031-07-03 06:28:00,300197,中国平安,卖出,16.03,400,6412.0,5.0,3.21,0.13,6403.66
2031-07-03 06:53:00,300198,京东方A,买入,30.54,400,12216.0,5.0,0,0.24,-12221.24
2031-07-23 10:53:00,300198,京东方A,卖出,29.01,400,11604.0,5.0,5.8,0.23,11592.97
2031-07-23 15:33:00,300199,宁德时代,买入,14.53,400,5812.0,5.0,0,0.12,-5817.12
2031-07-24 16:33:00,300199,宁德时代,卖出,15.69,400,6276.0,5.0,3.14,0.13,6267.73
2031-07-24 18:09:00,300200,迈瑞医疗,买入,24.7,400,9880.0,5.0,0,0.2,-9885.2
2031-08-13 21:09:00,300200,迈瑞医疗,卖出,23.46,400,9384.0,5.0,4.69,0.19,9374.12
