成交日期,证券代码,证券名称,操作,成交价格,成交数量,成交金额,佣金,印花税,过户费,发生金额
2025-07-04 10:33:00,300701,剑桥科技,买入,24.17,1000,24170.0,5,0,0.48,-24175.48
2025-07-07 10:08:00,300701,剑桥科技,卖出,26.53,1000,26530.0,5,13.27,0.53,26511.2
2025-07-08 12:33:00,300025,立讯精密,买入,50.59,1000,50590.0,5,0,1.01,-50596.01
2025-07-10 14:31:00,300025,立讯精密,卖出,55.64,1000,55640.0,5,27.82,1.11,55606.07
2025-07-09 11:21:00,300337,北方华创,买入,26.9,800,21520.0,5,0,0.43,-21525.43
2025-07-11 12:08:00,300337,北方华创,卖出,25.69,800,20552.0,5,10.28,0.41,20536.31
2025-07-09 09:21:00,300235,紫光国微,买入,27.68,800,22144.0,5,0,0.44,-22149.44
2025-07-11 11:55:00,300235,紫光国微,卖出,26.53,800,21224.0,5,10.61,0.42,21207.97
2025-07-11 13:06:00,300562,宁德时代,买入,37.62,200,7524.0,5,0,0.15,-7529.15
2025-07-14 13:31:00,300562,宁德时代,卖出,41.38,200,8276.0,5,4.14,0.17,8266.69
2025-07-10 12:21:00,300542,天孚通信,买入,36.16,800,28928.0,5,0,0.58,-28933.58
2025-07-11 13:08:00,300542,天孚通信,卖出,39.83,800,31864.0,5,15.93,0.64,31842.43
2025-07-14 10:48:00,300433,北方华创,买入,31.94,800,25552.0,5,0,0.51,-25557.51
2025-07-15 10:31:00,300433,北方华创,卖出,35.07,800,28056.0,5,14.03,0.56,28036.41
2025-07-15 10:06:00,300211,东方财富,买入,12.33,200,2466.0,5,0,0.05,-2471.05
2025-07-18 14:55:00,300211,东方财富,卖出,13.56,200,2712.0,5,1.36,0.05,2705.59
2025-07-15 09:21:00,300265,招商银行,买入,28.57,200,5714.0,5,0,0.11,-5719.11
2025-07-17 14:19:00,300265,招商银行,卖出,31.4,200,6280.0,5,3.14,0.13,6271.73
2025-07-17 11:06:00,300089,京东方A,买入,25.22,1000,25220.0,5,0,0.5,-25225.5
2025-07-21 11:31:00,300089,京东方A,卖出,24.24,1000,24240.0,5,12.12,0.48,24222.4
2025-07-17 10:06:00,300391,京东方A,买入,41.87,600,25122.0,5,0,0.5,-25127.5
2025-07-18 10:08:00,300391,京东方A,卖出,46.12,600,27672.0,5,13.84,0.55,27652.61
2025-07-18 12:21:00,300504,中国平安,买入,22.2,600,13320.0,5,0,0.27,-13325.27
2025-07-22 10:19:00,300504,中国平安,卖出,24.37,600,14622.0,5,7.31,0.29,14609.4
2025-07-22 12:48:00,300004,立讯精密,买入,44.38,200,8876.0,5,0,0.18,-8881.18
2025-07-24 10:19:00,300004,立讯精密,卖出,48.71,200,9742.0,5,4.87,0.19,9731.94
2025-07-22 12:33:00,300027,中芯国际,买入,44.22,200,8844.0,5,0,0.18,-8849.18
2025-07-24 11:31:00,300027,中芯国际,卖出,48.73,200,9746.0,5,4.87,0.19,9735.94
2025-07-23 10:21:00,300815,中芯国际,买入,20.15,1000,20150.0,5,0,0.4,-20155.4
2025-07-28 13:31:00,300815,中芯国际,卖出,19.27,1000,19270.0,5,9.63,0.39,19254.98
2025-07-25 09:06:00,300561,恒瑞医药,买入,12.51,1000,12510.0,5,0,0.25,-12515.25
2025-07-28 13:31:00,300561,恒瑞医药,卖出,13.74,1000,13740.0,5,6.87,0.27,13727.86
2025-07-25 11:21:00,300817,中芯国际,买入,36.2,600,21720.0,5,0,0.43,-21725.43
2025-07-28 11:42:00,300817,中芯国际,卖出,39.77,600,23862.0,5,11.93,0.48,23844.59
2025-07-28 11:48:00,300443,恒瑞医药,买入,23.27,1000,23270.0,5,0,0.47,-23275.47
2025-07-30 12:42:00,300443,恒瑞医药,卖出,25.69,1000,25690.0,5,12.85,0.51,25671.64
2025-07-30 14:06:00,300512,平安银行,买入,41.11,600,24666.0,5,0,0.49,-24671.49
2025-08-01 11:55:00,300512,平安银行,卖出,45.02,600,27012.0,5,13.51,0.54,26992.95
2025-07-31 13:21:00,300003,恒瑞医药,买入,14.92,1000,14920.0,5,0,0.3,-14925.3
2025-08-06 13:08:00,300003,恒瑞医药,卖出,14.39,1000,14390.0,5,7.2,0.29,14377.51
2025-08-01 09:06:00,300304,立讯精密,买入,51.07,600,30642.0,5,0,0.61,-30647.61
2025-08-07 12:08:00,300304,立讯精密,卖出,48.91,600,29346.0,5,14.67,0.59,29325.74
2025-08-04 13:48:00,300498,紫光国微,买入,49.35,600,29610.0,5,0,0.59,-29615.59
2025-08-06 12:31:00,300498,紫光国微,卖出,54.3,600,32580.0,5,16.29,0.65,32558.06
2025-08-04 11:06:00,300710,新易盛,买入,34.8,600,20880.0,5,0,0.42,-20885.42
2025-08-05 10:19:00,300710,新易盛,卖出,33.29,600,19974.0,5,9.99,0.4,19958.61
2025-08-05 13:48:00,300314,新易盛,买入,34.35,300,10305.0,5,0,0.21,-10310.21
2025-08-07 14:42:00,300314,新易盛,卖出,37.77,300,11331.0,5,5.67,0.23,11320.1
2025-08-06 13:48:00,300774,平安银行,买入,37.59,400,15036.0,5,0,0.3,-15041.3
2025-08-07 14:42:00,300774,平安银行,卖出,41.2,400,16480.0,5,8.24,0.33,16466.43
2025-08-06 13:06:00,300626,恒瑞医药,买入,14.78,300,4434.0,5,0,0.09,-4439.09
2025-08-07 12:19:00,300626,恒瑞医药,卖出,16.21,300,4863.0,5,2.43,0.1,4855.47
2025-08-07 12:21:00,300828,招商银行,买入,26.19,400,10476.0,5,0,0.21,-10481.21
2025-08-08 13:42:00,300828,招商银行,卖出,28.81,400,11524.0,5,5.76,0.23,11513.01
2025-08-08 09:33:00,300015,剑桥科技,买入,13.76,500,6880.0,5,0,0.14,-6885.14
2025-08-12 11:08:00,300015,剑桥科技,卖出,15.2,500,7600.0,5,3.8,0.15,7591.05
2025-08-12 13:48:00,300873,中国平安,买入,34.88,800,27904.0,5,0,0.56,-27909.56
2025-08-13 10:19:00,300873,中国平安,卖出,38.43,800,30744.0,5,15.37,0.61,30723.02
2025-08-12 09:21:00,300863,隆基绿能,买入,37.59,400,15036.0,5,0,0.3,-15041.3
2025-08-18 10:55:00,300863,隆基绿能,卖出,36.08,400,14432.0,5,7.22,0.29,14419.49
2025-08-13 10:21:00,300107,中际旭创,买入,32.77,600,19662.0,5,0,0.39,-19667.39
2025-08-14 12:08:00,300107,中际旭创,卖出,36.02,600,21612.0,5,10.81,0.43,21595.76
2025-08-14 09:06:00,300200,宁德时代,买入,36.13,1000,36130.0,5,0,0.72,-36135.72
2025-08-15 10:19:00,300200,宁德时代,卖出,34.51,1000,34510.0,5,17.25,0.69,34487.06
2025-08-18 14:21:00,300075,新易盛,买入,22.04,600,13224.0,5,0,0.26,-13229.26
2025-08-19 11:19:00,300075,新易盛,卖出,24.31,600,14586.0,5,7.29,0.29,14573.42
2025-08-18 12:21:00,300060,科大讯飞,买入,18.43,1000,18430.0,5,0,0.37,-18435.37
2025-08-19 10:19:00,300060,科大讯飞,卖出,20.29,1000,20290.0,5,10.14,0.41,20274.45
2025-08-20 09:33:00,300270,剑桥科技,买入,26.85,800,21480.0,5,0,0.43,-21485.43
2025-08-22 12:08:00,300270,剑桥科技,卖出,25.91,800,20728.0,5,10.36,0.41,20712.23
2025-08-21 13:21:00,300423,京东方A,买入,45.42,800,36336.0,5,0,0.73,-36341.73
2025-08-25 13:42:00,300423,京东方A,卖出,43.47,800,34776.0,5,17.39,0.7,34752.91
2025-08-21 12:48:00,300084,比亚迪,买入,50.3,400,20120.0,5,0,0.4,-20125.4
2025-08-25 14:55:00,300084,比亚迪,卖出,55.35,400,22140.0,5,11.07,0.44,22123.49
2025-08-25 09:21:00,300496,中信证券,买入,16.93,600,10158.0,5,0,0.2,-10163.2
2025-08-26 12:08:00,300496,中信证券,卖出,18.59,600,11154.0,5,5.58,0.22,11143.2
2025-08-26 09:33:00,300772,海康威视,买入,14.57,500,7285.0,5,0,0.15,-7290.15
2025-09-01 12:31:00,300772,海康威视,卖出,14.05,500,7025.0,5,3.51,0.14,7016.35
2025-08-27 09:21:00,300541,中信证券,买入,33.56,500,16780.0,5,0,0.34,-16785.34
2025-08-28 13:19:00,300541,中信证券,卖出,37.06,500,18530.0,5,9.27,0.37,18515.36
2025-08-28 13:48:00,300706,万丰奥威,买入,35.04,600,21024.0,5,0,0.42,-21029.42
2025-09-01 13:42:00,300706,万丰奥威,卖出,33.71,600,20226.0,5,10.11,0.4,20210.49
2025-08-29 12:21:00,300687,恒瑞医药,买入,20.91,400,8364.0,5,0,0.17,-8369.17
2025-09-01 11:42:00,300687,恒瑞医药,卖出,23.1,400,9240.0,5,4.62,0.18,9230.2
2025-08-29 11:21:00,300701,迈瑞医疗,买入,17.82,600,10692.0,5,0,0.21,-10697.21
2025-09-02 13:31:00,300701,迈瑞医疗,卖出,19.58,600,11748.0,5,5.87,0.23,11736.9
2025-09-01 12:06:00,300189,平安银行,买入,24.91,400,9964.0,5,0,0.2,-9969.2
2025-09-03 11:19:00,300189,平安银行,卖出,23.98,400,9592.0,5,4.8,0.19,9582.01
2025-09-02 11:33:00,300182,中际旭创,买入,24.98,1000,24980.0,5,0,0.5,-24985.5
2025-09-04 12:19:00,300182,中际旭创,卖出,23.95,1000,23950.0,5,11.97,0.48,23932.55
2025-09-02 09:06:00,300692,中信证券,买入,30.06,500,15030.0,5,0,0.3,-15035.3
2025-09-03 12:31:00,300692,中信证券,卖出,33.07,500,16535.0,5,8.27,0.33,16521.4
2025-09-03 10:06:00,300006,宁德时代,买入,36.73,300,11019.0,5,0,0.22,-11024.22
2025-09-05 14:08:00,300006,宁德时代,卖出,40.3,300,12090.0,5,6.04,0.24,12078.72
2025-09-04 13:48:00,300568,中信证券,买入,21.87,600,13122.0,5,0,0.26,-13127.26
2025-09-05 13:42:00,300568,中信证券,卖出,24.04,600,14424.0,5,7.21,0.29,14411.5
2025-09-08 12:48:00,300484,中芯国际,买入,17.69,600,10614.0,5,0,0.21,-10619.21
2025-09-10 10:08:00,300484,中芯国际,卖出,19.51,600,11706.0,5,5.85,0.23,11694.92
2025-09-08 12:06:00,300796,海康威视,买入,49.67,300,14901.0,5,0,0.3,-14906.3
2025-09-10 11:31:00,300796,海康威视,卖出,54.47,300,16341.0,5,8.17,0.33,16327.5
2025-09-10 09:21:00,300609,工业富联,买入,19.82,200,3964.0,5,0,0.08,-3969.08
2025-09-12 10:55:00,300609,工业富联,卖出,21.73,200,4346.0,5,2.17,0.09,4338.74
2025-09-10 12:33:00,300062,东方财富,买入,28.31,800,22648.0,5,0,0.45,-22653.45
2025-09-11 13:19:00,300062,东方财富,卖出,31.27,800,25016.0,5,12.51,0.5,24997.99
2025-09-12 10:21:00,300274,东方财富,买入,21.05,600,12630.0,5,0,0.25,-12635.25
2025-09-15 12:08:00,300274,东方财富,卖出,23.08,600,13848.0,5,6.92,0.28,13835.8
2025-09-15 14:48:00,300269,中芯国际,买入,11.92,300,3576.0,5,0,0.07,-3581.07
2025-09-17 10:42:00,300269,中芯国际,卖出,13.09,300,3927.0,5,1.96,0.08,3919.96
2025-09-15 09:48:00,300420,中际旭创,买入,34.7,800,27760.0,5,0,0.56,-27765.56
2025-09-19 12:42:00,300420,中际旭创,卖出,33.17,800,26536.0,5,13.27,0.53,26517.2
2025-09-16 11:21:00,300626,科大讯飞,买入,21.49,200,4298.0,5,0,0.09,-4303.09
2025-09-18 13:19:00,300626,科大讯飞,卖出,20.61,200,4122.0,5,2.06,0.08,4114.86
2025-09-17 09:48:00,300208,立讯精密,买入,26.23,300,7869.0,5,0,0.16,-7874.16
2025-09-23 13:42:00,300208,立讯精密,卖出,25.13,300,7539.0,5,3.77,0.15,7530.08
2025-09-18 10:33:00,300788,迈瑞医疗,买入,30.51,200,6102.0,5,0,0.12,-6107.12
2025-09-23 12:42:00,300788,迈瑞医疗,卖出,29.15,200,5830.0,5,2.92,0.12,5821.96
2025-09-19 11:48:00,300344,新易盛,买入,38.26,200,7652.0,5,0,0.15,-7657.15
2025-09-22 10:19:00,300344,新易盛,卖出,42.11,200,8422.0,5,4.21,0.17,8412.62
2025-09-22 11:33:00,300895,中国平安,买入,32.62,500,16310.0,5,0,0.33,-16315.33
2025-09-24 11:19:00,300895,中国平安,卖出,35.95,500,17975.0,5,8.99,0.36,17960.65
2025-09-23 09:33:00,300715,立讯精密,买入,47.97,400,19188.0,5,0,0.38,-19193.38
2025-09-24 14:55:00,300715,立讯精密,卖出,52.7,400,21080.0,5,10.54,0.42,21064.04
2025-09-25 10:33:00,300227,中国平安,买入,12.05,500,6025.0,5,0,0.12,-6030.12
2025-09-26 11:55:00,300227,中国平安,卖出,13.26,500,6630.0,5,3.31,0.13,6621.56
2025-09-26 11:48:00,300064,平安银行,买入,11.98,800,9584.0,5,0,0.19,-9589.19
2025-09-29 12:08:00,300064,平安银行,卖出,13.16,800,10528.0,5,5.26,0.21,10517.53
2025-09-26 09:33:00,300204,紫光国微,买入,36.11,300,10833.0,5,0,0.22,-10838.22
2025-09-29 13:31:00,300204,紫光国微,卖出,34.71,300,10413.0,5,5.21,0.21,10402.58
