成交日期,证券代码,证券名称,操作,成交价格,成交数量,成交金额,佣金,印花税,过户费,发生金额
2025-06-26 14:48:00,300476,胜宏科技,买入,55.09,500,27545.0,5,0,0.55,-27550.55
2025-07-02 10:19:00,300476,胜宏科技,卖出,54.21,500,27105.0,5,13.55,0.54,27085.91
2025-06-27 09:33:00,600030,中信证券,买入,25.31,1100,27841.0,5,0,0.56,-27846.56
2025-07-04 10:19:00,600030,中信证券,卖出,29.57,400,11828.0,5,5.91,0.24,11816.85
2025-07-09 13:08:00,600030,中信证券,卖出,29.45,700,20615.0,5,10.31,0.41,20599.28
2025-07-01 14:21:00,688041,海光信息,买入,102.12,200,20424.0,5,0,0.41,-20429.41
2025-07-11 12:55:00,688041,海光信息,卖出,119.05,200,23810.0,5,11.9,0.48,23792.62
2025-07-01 11:48:00,002230,科大讯飞,买入,32.06,500,16030.0,5,0,0.32,-16035.32
2025-07-11 10:42:00,002230,科大讯飞,卖出,35.02,200,7004.0,5,3.5,0.14,6995.36
2025-07-16 13:42:00,002230,科大讯飞,卖出,34.76,300,10428.0,5,5.21,0.21,10417.58
2025-07-02 13:21:00,002475,立讯精密,买入,34.28,500,17140.0,5,0,0.34,-17145.34
2025-07-10 10:55:00,002475,立讯精密,卖出,36.2,500,18100.0,5,9.05,0.36,18085.59
2025-07-03 10:06:00,002352,顺丰控股,买入,36.83,800,29464.0,5,0,0.59,-29469.59
2025-07-15 14:55:00,002352,顺丰控股,卖出,44.18,800,35344.0,5,17.67,0.71,35320.62
2025-07-04 13:21:00,300476,胜宏科技,买入,55.89,200,11178.0,5,0,0.22,-11183.22
2025-07-11 13:42:00,300476,胜宏科技,卖出,52.54,200,10508.0,5,5.25,0.21,10497.54
2025-07-08 14:06:00,600036,招商银行,买入,46.56,300,13968.0,5,0,0.28,-13973.28
2025-07-15 12:42:00,600036,招商银行,卖出,53.5,300,16050.0,5,8.03,0.32,16036.65
2025-07-08 13:06:00,000651,格力电器,买入,32.18,400,12872.0,5,0,0.26,-12877.26
2025-07-11 14:42:00,000651,格力电器,卖出,34.49,400,13796.0,5,6.9,0.28,13783.82
2025-07-09 11:48:00,000725,京东方A,买入,4.08,3800,15504.0,5,0,0.31,-15509.31
2025-07-14 12:31:00,000725,京东方A,卖出,4.93,3800,18734.0,5,9.37,0.37,18719.26
2025-07-10 14:33:00,000333,美的集团,买入,54.74,200,10948.0,5,0,0.22,-10953.22
2025-07-17 13:55:00,000333,美的集团,卖出,61.04,200,12208.0,5,6.1,0.24,12196.66
2025-07-10 09:33:00,002415,海康威视,买入,40.22,300,12066.0,5,0,0.24,-12071.24
2025-07-14 12:55:00,002415,海康威视,卖出,44.23,300,13269.0,5,6.63,0.27,13257.1
2025-07-11 11:06:00,300661,圣邦股份,买入,103.32,100,10332.0,5,0,0.21,-10337.21
2025-07-16 10:19:00,300661,圣邦股份,卖出,101.14,100,10114.0,5,5.06,0.2,10103.74
2025-07-15 14:33:00,000063,中兴通讯,买入,28.17,700,19719.0,5,0,0.39,-19724.39
2025-07-23 11:42:00,000063,中兴通讯,卖出,26.84,300,8052.0,5,4.03,0.16,8042.81
2025-07-24 14:31:00,000063,中兴通讯,卖出,27.39,400,10956.0,5,5.48,0.22,10945.3
2025-07-15 13:21:00,688012,中微公司,买入,156.55,100,15655.0,5,0,0.31,-15660.31
2025-07-25 12:42:00,688012,中微公司,卖出,163.12,100,16312.0,5,8.16,0.33,16298.51
2025-07-17 14:06:00,688256,寒武纪,买入,210.18,100,21018.0,5,0,0.42,-21023.42
2025-07-23 13:31:00,688256,寒武纪,卖出,196.56,100,19656.0,5,9.83,0.39,19640.78
2025-07-17 14:48:00,600276,恒瑞医药,买入,42.61,400,17044.0,5,0,0.34,-17049.34
2025-07-29 12:42:00,600276,恒瑞医药,卖出,44.79,400,17916.0,5,8.96,0.36,17901.68
2025-07-21 14:48:00,600585,海螺水泥,买入,23.25,1200,27900.0,5,0,0.56,-27905.56
2025-07-28 12:55:00,600585,海螺水泥,卖出,24.82,1200,29784.0,5,14.89,0.6,29763.51
2025-07-22 09:33:00,002352,顺丰控股,买入,38.43,300,11529.0,5,0,0.23,-11534.23
2025-07-29 13:19:00,002352,顺丰控股,卖出,44.25,300,13275.0,5,6.64,0.27,13263.09
2025-07-22 12:21:00,600588,用友网络,买入,22.0,600,13200.0,5,0,0.26,-13205.26
2025-07-25 13:42:00,600588,用友网络,卖出,25.15,600,15090.0,5,7.54,0.3,15077.16
2025-07-23 14:33:00,300999,金龙鱼,买入,34.3,300,10290.0,5,0,0.21,-10295.21
2025-07-24 10:08:00,300999,金龙鱼,买入,34.73,500,17365.0,5,0,0.35,-17370.35
2025-07-28 13:19:00,300999,金龙鱼,卖出,38.58,800,30864.0,5,15.43,0.62,30842.95
2025-07-25 13:33:00,000063,中兴通讯,买入,36.08,500,18040.0,5,0,0.36,-18045.36
2025-07-30 14:55:00,000063,中兴通讯,卖出,38.72,500,19360.0,5,9.68,0.39,19344.93
2025-07-28 14:06:00,002475,立讯精密,买入,40.01,300,12003.0,5,0,0.24,-12008.24
2025-08-01 12:08:00,002475,立讯精密,卖出,39.01,300,11703.0,5,5.85,0.23,11691.92
2025-07-29 12:21:00,300760,迈瑞医疗,买入,284.58,100,28458.0,5,0,0.57,-28463.57
2025-08-01 14:19:00,300760,迈瑞医疗,卖出,311.52,100,31152.0,5,15.58,0.62,31130.8
2025-07-30 13:21:00,600585,海螺水泥,买入,31.51,300,9453.0,5,0,0.19,-9458.19
2025-08-04 11:31:00,600585,海螺水泥,卖出,36.97,300,11091.0,5,5.55,0.22,11080.23
2025-07-30 12:06:00,002460,赣锋锂业,买入,36.53,700,25571.0,5,0,0.51,-25576.51
2025-08-04 11:42:00,002460,赣锋锂业,卖出,40.34,700,28238.0,5,14.12,0.56,28218.32
2025-08-01 11:48:00,300124,汇川技术,买入,76.42,300,22926.0,5,0,0.46,-22931.46
2025-08-08 10:31:00,300124,汇川技术,卖出,72.72,300,21816.0,5,10.91,0.44,21799.65
2025-08-04 09:33:00,002352,顺丰控股,买入,37.62,700,26334.0,5,0,0.53,-26339.53
2025-08-08 13:42:00,002352,顺丰控股,卖出,45.73,300,13719.0,5,6.86,0.27,13706.87
2025-08-13 14:42:00,002352,顺丰控股,卖出,44.96,400,17984.0,5,8.99,0.36,17969.65
2025-08-05 12:06:00,300124,汇川技术,买入,61.85,200,12370.0,5,0,0.25,-12375.25
2025-08-08 14:19:00,300124,汇川技术,卖出,65.93,200,13186.0,5,6.59,0.26,13174.15
2025-08-06 12:33:00,688981,中芯国际,买入,53.91,400,21564.0,5,0,0.43,-21569.43
2025-08-11 12:31:00,688981,中芯国际,卖出,61.0,400,24400.0,5,12.2,0.49,24382.31
2025-08-06 13:21:00,300750,宁德时代,买入,257.78,100,25778.0,5,0,0.52,-25783.52
2025-08-14 12:08:00,300750,宁德时代,卖出,285.64,100,28564.0,5,14.28,0.57,28544.15
2025-08-06 13:06:00,601318,中国平安,买入,47.77,400,19108.0,5,0,0.38,-19113.38
2025-08-13 11:55:00,601318,中国平安,卖出,50.15,400,20060.0,5,10.03,0.4,20044.57
2025-08-08 12:48:00,000333,美的集团,买入,77.58,200,15516.0,5,0,0.31,-15521.31
2025-08-15 12:55:00,000333,美的集团,卖出,72.07,200,14414.0,5,7.21,0.29,14401.5
2025-08-11 10:06:00,601166,兴业银行,买入,20.61,400,8244.0,5,0,0.16,-8249.16
2025-08-18 14:55:00,601166,兴业银行,卖出,24.01,400,9604.0,5,4.8,0.19,9594.01
2025-08-11 10:48:00,000725,京东方A,买入,4.09,3500,14315.0,5,0,0.29,-14320.29
2025-08-15 11:42:00,000725,京东方A,卖出,4.66,3500,16310.0,5,8.15,0.33,16296.52
2025-08-13 13:21:00,600588,用友网络,买入,18.14,600,10884.0,5,0,0.22,-10889.22
2025-08-19 10:55:00,600588,用友网络,卖出,17.56,600,10536.0,5,5.27,0.21,10525.52
2025-08-13 13:33:00,002415,海康威视,买入,30.51,900,27459.0,5,0,0.55,-27464.55
2025-08-20 14:31:00,002415,海康威视,卖出,33.39,900,30051.0,5,15.03,0.6,30030.37
2025-08-14 10:48:00,300316,晶盛机电,买入,37.76,500,18880.0,5,0,0.38,-18885.38
2025-08-19 11:42:00,300316,晶盛机电,卖出,45.36,500,22680.0,5,11.34,0.45,22663.21
2025-08-15 12:06:00,000001,平安银行,买入,11.34,2300,26082.0,5,0,0.52,-26087.52
2025-08-20 12:31:00,000001,平安银行,卖出,13.07,2300,30061.0,5,15.03,0.6,30040.37
2025-08-18 10:21:00,300408,三环集团,买入,30.78,700,21546.0,5,0,0.43,-21551.43
2025-08-28 14:31:00,300408,三环集团,卖出,31.98,400,12792.0,5,6.4,0.26,12780.34
2025-09-02 10:55:00,300408,三环集团,卖出,31.6,300,9480.0,5,4.74,0.19,9470.07
2025-08-19 09:48:00,600276,恒瑞医药,买入,52.17,400,20868.0,5,0,0.42,-20873.42
2025-08-22 10:08:00,600276,恒瑞医药,卖出,48.67,400,19468.0,5,9.73,0.39,19452.88
2025-08-21 14:48:00,002352,顺丰控股,买入,32.42,700,22694.0,5,0,0.45,-22699.45
2025-08-26 13:19:00,002352,顺丰控股,卖出,39.02,300,11706.0,5,5.85,0.23,11694.92
2025-08-27 13:19:00,002352,顺丰控股,卖出,38.17,400,15268.0,5,7.63,0.31,15255.06
2025-08-21 14:06:00,688082,盛美上海,买入,90.74,100,9074.0,5,0,0.18,-9079.18
2025-08-25 12:55:00,688082,盛美上海,卖出,107.14,100,10714.0,5,5.36,0.21,10703.43
2025-08-25 13:21:00,002007,华兰生物,买入,25.07,600,15042.0,5,0,0.3,-15047.3
2025-09-01 12:19:00,002007,华兰生物,卖出,26.49,600,15894.0,5,7.95,0.32,15880.73
2025-08-25 14:06:00,002714,牧原股份,买入,40.84,500,20420.0,5,0,0.41,-20425.41
2025-09-04 13:42:00,002714,牧原股份,卖出,46.13,500,23065.0,5,11.53,0.46,23048.01
2025-08-27 13:33:00,300476,胜宏科技,买入,38.23,700,26761.0,5,0,0.54,-26766.54
2025-09-02 10:55:00,300476,胜宏科技,卖出,35.01,700,24507.0,5,12.25,0.49,24489.26
2025-08-28 09:06:00,601012,隆基绿能,买入,18.93,1200,22716.0,5,0,0.45,-22721.45
2025-09-09 10:19:00,601012,隆基绿能,卖出,21.15,1200,25380.0,5,12.69,0.51,25361.8
2025-08-28 10:48:00,002594,比亚迪,买入,224.89,100,22489.0,5,0,0.45,-22494.45
2025-09-05 10:19:00,002594,比亚迪,卖出,200.88,100,20088.0,5,10.04,0.4,20072.56
2025-09-01 11:48:00,600036,招商银行,买入,40.55,300,12165.0,5,0,0.24,-12170.24
2025-09-05 14:08:00,600036,招商银行,卖出,37.12,300,11136.0,5,5.57,0.22,11125.21
2025-09-01 12:06:00,002475,立讯精密,买入,35.31,300,10593.0,5,0,0.21,-10598.21
2025-09-04 13:08:00,002475,立讯精密,卖出,33.67,300,10101.0,5,5.05,0.2,10090.75
2025-09-03 09:48:00,300760,迈瑞医疗,买入,252.77,100,25277.0,5,0,0.51,-25282.51
2025-09-05 10:08:00,300760,迈瑞医疗,卖出,280.21,100,28021.0,5,14.01,0.56,28001.43
2025-09-02 12:06:00,002475,立讯精密,买入,37.02,300,11106.0,5,0,0.22,-11111.22
2025-09-11 12:19:00,002475,立讯精密,卖出,42.06,300,12618.0,5,6.31,0.25,12606.44
2025-09-03 14:33:00,000725,京东方A,买入,6.49,4200,27258.0,5,0,0.55,-27263.55
2025-09-08 14:19:00,000725,京东方A,卖出,7.64,4200,32088.0,5,16.04,0.64,32066.32
2025-09-04 09:33:00,600030,中信证券,买入,26.32,1100,28952.0,5,0,0.58,-28957.58
2025-09-11 14:42:00,600030,中信证券,卖出,24.97,1100,27467.0,5,13.73,0.55,27447.72
2025-09-08 13:33:00,002352,顺丰控股,买入,32.88,700,23016.0,5,0,0.46,-23021.46
2025-09-16 10:55:00,002352,顺丰控股,卖出,36.43,700,25501.0,5,12.75,0.51,25482.74
2025-09-08 11:06:00,000063,中兴通讯,买入,34.89,800,27912.0,5,0,0.56,-27917.56
2025-09-17 13:31:00,000063,中兴通讯,卖出,40.04,800,32032.0,5,16.02,0.64,32010.34
2025-09-09 12:48:00,601899,紫金矿业,买入,18.59,600,11154.0,5,0,0.22,-11159.22
2025-09-17 13:55:00,601899,紫金矿业,卖出,16.43,600,9858.0,5,4.93,0.2,9847.87
2025-09-10 13:33:00,301236,软通动力,买入,33.48,400,13392.0,5,0,0.27,-13397.27
2025-09-15 11:08:00,301236,软通动力,卖出,36.74,400,14696.0,5,7.35,0.29,14683.36
2025-09-11 13:48:00,002230,科大讯飞,买入,42.1,300,12630.0,5,0,0.25,-12635.25
2025-09-19 12:55:00,002230,科大讯飞,卖出,47.4,300,14220.0,5,7.11,0.28,14207.61
2025-09-12 10:21:00,002230,科大讯飞,买入,35.68,600,21408.0,5,0,0.43,-21413.43
2025-09-17 11:08:00,002230,科大讯飞,卖出,43.37,600,26022.0,5,13.01,0.52,26003.47
2025-09-15 11:33:00,000001,平安银行,买入,13.07,900,11763.0,5,0,0.24,-11768.24
2025-09-19 14:08:00,000001,平安银行,卖出,12.33,900,11097.0,5,5.55,0.22,11086.23
2025-09-17 09:33:00,301236,软通动力,买入,44.12,500,22060.0,5,0,0.44,-22065.44
2025-09-24 13:42:00,301236,软通动力,卖出,51.05,500,25525.0,5,12.76,0.51,25506.73
2025-09-18 14:21:00,300059,东方财富,买入,21.86,500,10930.0,5,0,0.22,-10935.22
2025-09-30 10:55:00,300059,东方财富,卖出,24.87,500,12435.0,5,6.22,0.25,12423.53
2025-09-19 09:48:00,300760,迈瑞医疗,买入,257.79,100,25779.0,5,0,0.52,-25784.52
2025-09-30 11:42:00,300760,迈瑞医疗,卖出,321.52,100,32152.0,5,16.08,0.64,32130.28
2025-09-22 13:33:00,688303,大全能源,买入,32.24,300,9672.0,5,0,0.19,-9677.19
2025-10-01 10:42:00,688303,大全能源,卖出,36.52,300,10956.0,5,5.48,0.22,10945.3
2025-09-22 14:48:00,601166,兴业银行,买入,19.59,1200,23508.0,5,0,0.47,-23513.47
2025-09-25 12:19:00,601166,兴业银行,卖出,18.73,1200,22476.0,5,11.24,0.45,22459.31
2025-09-23 10:21:00,688303,大全能源,买入,24.76,600,14856.0,5,0,0.3,-14861.3
2025-10-02 13:31:00,688303,大全能源,卖出,28.85,600,17310.0,5,8.65,0.35,17296.0
2025-09-25 14:21:00,002415,海康威视,买入,28.31,600,16986.0,5,0,0.34,-16991.34
2025-10-03 11:42:00,002415,海康威视,卖出,30.02,600,18012.0,5,9.01,0.36,17997.63
2025-09-26 10:06:00,002007,华兰生物,买入,21.88,1200,26256.0,5,0,0.53,-26261.53
2025-10-01 14:42:00,002007,华兰生物,卖出,22.61,1200,27132.0,5,13.57,0.54,27112.89
2025-09-26 10:33:00,688111,金山办公,买入,235.28,100,23528.0,5,0,0.47,-23533.47
2025-10-01 14:08:00,688111,金山办公,卖出,279.65,100,27965.0,5,13.98,0.56,27945.46
